# THE SWAPPABLE INPUT of the dispatch-floor pipeline. write_floors.py,
# input_comparison_report and test_outputs.py read floors from THIS FILE
# ONLY. Floors the full fossil fleet (relac_io.nonren_floor_techs), on a
# residual+forced basis, 2027-2050 only (2023-2026 frozen). COMMITTED
# scenarios (OPT,VGB) use a flat plan-grounded/historical CF; PERMISSIVE
# scenarios (BAU,INV) start at the committed plan-grounded/historical CF
# and decline after HOLD_UNTIL=2030 to KEEP_WARM=0.05 by 2050. To change
# a CF: edit PLAN_GROUNDED / CF_BY_FUEL_FALLBACK
# in make_candidates.py and re-run it, then re-run write_floors.py.
Scenario,TECHNOLOGY,country,fuel,YEAR,fleet_GW,forced_GW,residual_GW,contracted_CF,cf_source,cf_quality,floor_PJ,profile,status,commissioning_year
INV,PWRCOACHLXX,CHL,COA,2035,3.7953,0.0,3.7953,0.275,plan_grounded,proxy,32.9144,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2036,3.7953,0.0,3.7953,0.26,plan_grounded,proxy,31.119,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2037,3.7953,0.0,3.7953,0.245,plan_grounded,proxy,29.3237,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2038,3.7953,0.0,3.7953,0.23,plan_grounded,proxy,27.5284,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2039,3.7953,0.0,3.7953,0.215,plan_grounded,proxy,25.733,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2040,3.7953,0.0,3.7953,0.2,plan_grounded,proxy,23.9377,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2041,3.7953,0.0,3.7953,0.185,plan_grounded,proxy,22.1424,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2042,3.7953,0.0,3.7953,0.17,plan_grounded,proxy,20.3471,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2043,3.7953,0.0,3.7953,0.155,plan_grounded,proxy,18.5517,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2044,3.7953,0.0,3.7953,0.14,plan_grounded,proxy,16.7564,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2045,3.7953,0.0,3.7953,0.125,plan_grounded,proxy,14.9611,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2046,3.7953,0.0,3.7953,0.11,plan_grounded,proxy,13.1657,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2047,3.7953,0.0,3.7953,0.095,plan_grounded,proxy,11.3704,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2048,3.7953,0.0,3.7953,0.08,plan_grounded,proxy,9.5751,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2049,3.7953,0.0,3.7953,0.065,plan_grounded,proxy,7.7798,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACHLXX,CHL,COA,2050,3.7953,0.0,3.7953,0.05,plan_grounded,proxy,5.9844,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2027,1.6759,0.0,1.6759,0.28,plan_grounded,grounded,14.7983,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2028,1.6759,0.0,1.6759,0.28,plan_grounded,grounded,14.7983,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2029,1.6759,0.0,1.6759,0.28,plan_grounded,grounded,14.7983,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2030,1.6759,0.0,1.6759,0.28,plan_grounded,grounded,14.7983,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2031,1.6759,0.0,1.6759,0.2685,plan_grounded,grounded,14.1905,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2032,1.6759,0.0,1.6759,0.257,plan_grounded,grounded,13.5828,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2033,1.6759,0.0,1.6759,0.2455,plan_grounded,grounded,12.975,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2034,1.6759,0.0,1.6759,0.234,plan_grounded,grounded,12.3672,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2035,1.6759,0.0,1.6759,0.2225,plan_grounded,grounded,11.7594,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2036,1.6759,0.0,1.6759,0.211,plan_grounded,grounded,11.1516,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2037,1.6759,0.0,1.6759,0.1995,plan_grounded,grounded,10.5438,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2038,1.6759,0.0,1.6759,0.188,plan_grounded,grounded,9.936,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2039,1.6759,0.0,1.6759,0.1765,plan_grounded,grounded,9.3282,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2040,1.6759,0.0,1.6759,0.165,plan_grounded,grounded,8.7204,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2041,1.6759,0.0,1.6759,0.1535,plan_grounded,grounded,8.1127,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2042,1.6759,0.0,1.6759,0.142,plan_grounded,grounded,7.5049,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2043,1.6759,0.0,1.6759,0.1305,plan_grounded,grounded,6.8971,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2044,1.6759,0.0,1.6759,0.119,plan_grounded,grounded,6.2893,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2045,1.6759,0.0,1.6759,0.1075,plan_grounded,grounded,5.6815,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2046,1.6759,0.0,1.6759,0.096,plan_grounded,grounded,5.0737,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2047,1.6759,0.0,1.6759,0.0845,plan_grounded,grounded,4.4659,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2048,1.6759,0.0,1.6759,0.073,plan_grounded,grounded,3.8581,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2049,1.6759,0.0,1.6759,0.0615,plan_grounded,grounded,3.2503,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOACOLXX,COL,COA,2050,1.6759,0.0,1.6759,0.05,plan_grounded,grounded,2.6426,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2027,1.064,0.0,1.064,0.7,plan_grounded,grounded,23.488,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2028,1.064,0.0,1.064,0.7,plan_grounded,grounded,23.488,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2029,1.064,0.0,1.064,0.7,plan_grounded,grounded,23.488,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2030,1.064,0.0,1.064,0.7,plan_grounded,grounded,23.488,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2031,1.064,0.0,1.064,0.6675,plan_grounded,grounded,22.3975,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2032,1.064,0.0,1.064,0.635,plan_grounded,grounded,21.307,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2033,1.064,0.0,1.064,0.6025,plan_grounded,grounded,20.2165,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2034,1.064,0.0,1.064,0.57,plan_grounded,grounded,19.126,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2035,1.064,0.0,1.064,0.5375,plan_grounded,grounded,18.0354,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2036,1.064,0.0,1.064,0.505,plan_grounded,grounded,16.9449,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2037,1.064,0.0,1.064,0.4725,plan_grounded,grounded,15.8544,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2038,1.064,0.0,1.064,0.44,plan_grounded,grounded,14.7639,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2039,1.064,0.0,1.064,0.4075,plan_grounded,grounded,13.6734,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2040,1.064,0.0,1.064,0.375,plan_grounded,grounded,12.5829,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2041,1.064,0.0,1.064,0.3425,plan_grounded,grounded,11.4923,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2042,1.064,0.0,1.064,0.31,plan_grounded,grounded,10.4018,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2043,1.064,0.0,1.064,0.2775,plan_grounded,grounded,9.3113,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2044,1.064,0.0,1.064,0.245,plan_grounded,grounded,8.2208,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2045,1.064,0.0,1.064,0.2125,plan_grounded,grounded,7.1303,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2046,1.064,0.0,1.064,0.18,plan_grounded,grounded,6.0398,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2047,1.064,0.0,1.064,0.1475,plan_grounded,grounded,4.9493,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2048,1.064,0.0,1.064,0.115,plan_grounded,grounded,3.8587,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2049,1.064,0.0,1.064,0.0825,plan_grounded,grounded,2.7682,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOADOMXX,DOM,COA,2050,1.064,0.0,1.064,0.05,plan_grounded,grounded,1.6777,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2027,0.5282,0.0,0.5282,0.5,plan_grounded,grounded,8.3287,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2028,0.5282,0.0,0.5282,0.5,plan_grounded,grounded,8.3287,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2029,0.5282,0.0,0.5282,0.5,plan_grounded,grounded,8.3287,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2030,0.5282,0.0,0.5282,0.5,plan_grounded,grounded,8.3287,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2031,0.5282,0.0,0.5282,0.4775,plan_grounded,grounded,7.9539,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2032,0.5282,0.0,0.5282,0.455,plan_grounded,grounded,7.5791,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2033,0.5282,0.0,0.5282,0.4325,plan_grounded,grounded,7.2043,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2034,0.5282,0.0,0.5282,0.41,plan_grounded,grounded,6.8295,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2035,0.5282,0.0,0.5282,0.3875,plan_grounded,grounded,6.4547,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2036,0.5282,0.0,0.5282,0.365,plan_grounded,grounded,6.0799,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2037,0.5282,0.0,0.5282,0.3425,plan_grounded,grounded,5.7051,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2038,0.5282,0.0,0.5282,0.32,plan_grounded,grounded,5.3303,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2039,0.5282,0.0,0.5282,0.2975,plan_grounded,grounded,4.9556,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2040,0.5282,0.0,0.5282,0.275,plan_grounded,grounded,4.5808,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2041,0.5282,0.0,0.5282,0.2525,plan_grounded,grounded,4.206,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2042,0.5282,0.0,0.5282,0.23,plan_grounded,grounded,3.8312,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2043,0.5282,0.0,0.5282,0.2075,plan_grounded,grounded,3.4564,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2044,0.5282,0.0,0.5282,0.185,plan_grounded,grounded,3.0816,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2045,0.5282,0.0,0.5282,0.1625,plan_grounded,grounded,2.7068,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2046,0.5282,0.0,0.5282,0.14,plan_grounded,grounded,2.332,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2047,0.5282,0.0,0.5282,0.1175,plan_grounded,grounded,1.9572,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2048,0.5282,0.0,0.5282,0.095,plan_grounded,grounded,1.5824,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2049,0.5282,0.0,0.5282,0.0725,plan_grounded,grounded,1.2077,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAGTMXX,GTM,COA,2050,0.5282,0.0,0.5282,0.05,plan_grounded,grounded,0.8329,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2027,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2028,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2029,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2030,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2031,5.463,0.0,5.463,0.2933,historical_implied,historical,50.5254,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2032,5.463,0.0,5.463,0.2805,historical_implied,historical,48.3196,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2033,5.463,0.0,5.463,0.2677,historical_implied,historical,46.1137,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2034,5.463,0.0,5.463,0.2549,historical_implied,historical,43.9079,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2035,5.463,0.0,5.463,0.2421,historical_implied,historical,41.702,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2036,5.463,0.0,5.463,0.2293,historical_implied,historical,39.4961,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2037,5.463,0.0,5.463,0.2165,historical_implied,historical,37.2903,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2038,5.463,0.0,5.463,0.2036,historical_implied,historical,35.0844,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2039,5.463,0.0,5.463,0.1908,historical_implied,historical,32.8785,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2040,5.463,0.0,5.463,0.178,historical_implied,historical,30.6727,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2041,5.463,0.0,5.463,0.1652,historical_implied,historical,28.4668,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2042,5.463,0.0,5.463,0.1524,historical_implied,historical,26.261,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2043,5.463,0.0,5.463,0.1396,historical_implied,historical,24.0551,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2044,5.463,0.0,5.463,0.1268,historical_implied,historical,21.8492,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2045,5.463,0.0,5.463,0.114,historical_implied,historical,19.6434,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2046,5.463,0.0,5.463,0.1012,historical_implied,historical,17.4375,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2047,5.463,0.0,5.463,0.0884,historical_implied,historical,15.2316,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2048,5.463,0.0,5.463,0.0756,historical_implied,historical,13.0258,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2049,5.463,0.0,5.463,0.0628,historical_implied,historical,10.8199,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAMEXXX,MEX,COA,2050,5.463,0.0,5.463,0.05,historical_implied,historical,8.6141,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2027,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2028,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2029,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2030,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2031,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2032,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2033,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2034,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2035,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2036,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2037,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2038,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2039,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2040,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2041,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2042,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2043,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2044,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2045,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2046,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2047,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2048,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2049,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPANXX,PAN,COA,2050,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2027,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2028,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2029,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2030,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2031,0.015,0.0,0.015,0.1672,historical_implied,historical,0.0791,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2032,0.015,0.0,0.015,0.161,historical_implied,historical,0.0762,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2033,0.015,0.0,0.015,0.1548,historical_implied,historical,0.0732,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2034,0.015,0.0,0.015,0.1487,historical_implied,historical,0.0703,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2035,0.015,0.0,0.015,0.1425,historical_implied,historical,0.0674,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2036,0.015,0.0,0.015,0.1363,historical_implied,historical,0.0645,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2037,0.015,0.0,0.015,0.1302,historical_implied,historical,0.0616,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2038,0.015,0.0,0.015,0.124,historical_implied,historical,0.0587,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2039,0.015,0.0,0.015,0.1178,historical_implied,historical,0.0557,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2040,0.015,0.0,0.015,0.1117,historical_implied,historical,0.0528,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2041,0.015,0.0,0.015,0.1055,historical_implied,historical,0.0499,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2042,0.015,0.0,0.015,0.0993,historical_implied,historical,0.047,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2043,0.015,0.0,0.015,0.0932,historical_implied,historical,0.0441,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2044,0.015,0.0,0.015,0.087,historical_implied,historical,0.0412,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2045,0.015,0.0,0.015,0.0808,historical_implied,historical,0.0382,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2046,0.015,0.0,0.015,0.0747,historical_implied,historical,0.0353,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2047,0.015,0.0,0.015,0.0685,historical_implied,historical,0.0324,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2048,0.015,0.0,0.015,0.0623,historical_implied,historical,0.0295,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2049,0.015,0.0,0.015,0.0562,historical_implied,historical,0.0266,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRCOAPERXX,PER,COA,2050,0.015,0.0,0.015,0.05,historical_implied,historical,0.0237,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRNGSARGXX,ARG,NGS,2027,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
INV,PWRNGSARGXX,ARG,NGS,2028,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
